Sex,Education_Binary,Occupation_Binary,Authoritarianism1,Authoritarianism2,Authoritarianism3,Authoritarianism4,Authoritarianism5,Authoritarianism6,Social_Dominace1,Social_Dominance2,Social_Dominance3,Social_Dominance4,Social_Dominance5,Social_Dominance6,Social_Dominance7,Social_Dominance8,MigrantAttitudes1,MigrantAttitudes2,MigrantAttitudes3,IWAH1,IWAH2,IWAH3,IWAH4,IWAH5,IWAH6,IWAH7,IWAH8,IWAH9,Trust_Body1,Trust_Body2,Trust_Body3,Trust_Body4,Trust_Body5,Trust_Body6,Trust_Body7,Pregnant,Conspiracy_1,Conspiracy_2,Conspiracy_3,Conspiracy_4,Conspiracy_5,TRUST_1,TRUST_2,TRUST_3,TRUST_4,TRUST_5,TRUST_6,TRUST_7,TRUST_8,TRUST_9,C19_Infected_Binary,C19_SomeoneClose_Infected_Binary,Vax_Self,Vax_Self_Yes,Vax_Self_Maybe,Vax_Self_No,Vax_Self_Binary,Paranoia1,Paranoia2,Paranoia3,Paranoia4,Paranoia5,LOC1,LOC2,LOC3,LOC4,LOC5,LOC6,LOC7,LOC8,LOC9,Personality1,Personality2,Personality3,Personality4,Personality5,Personality6,Personality7,Personality8,Personality9,Personality10,CRT1,CRT2,CRT3,Trust_in_Irish_State,Conspiracy,Paranoia,Authoritarianism,IdentificationOthers,SocialDominance
0,1,0,4,3,2,1,3,4,1,1,1,1,1,1,4,1,6,4,4,4,3,3,4,4,4,4,4,4,1,1,2,1,-99,4,4,0,11,11,8,9,11,2,2,2,1,1,3,3,2,1,0,0,1,0,1,0,1,1,1,3,1,3,1,4,2,4,2,1,4,2,6,1,5,2,1,1,4,4,5,1,5,5,1,1,-99,50,9,17,34,11
0,0,0,5,5,3,1,2,5,3,1,1,1,1,1,1,5,9,10,1,5,5,5,5,5,5,5,5,5,2,2,2,2,3,5,5,0,11,11,11,11,6,3,3,3,1,1,4,4,4,4,0,0,0,1,0,0,0,1,1,3,1,5,1,1,5,1,1,1,6,2,1,4,5,2,1,1,5,2,5,4,5,1,5,1,21,50,11,21,45,14
1,1,0,4,3,1,1,4,4,3,2,2,3,2,3,2,2,5,6,4,4,4,4,5,5,5,5,5,5,3,2,4,4,1,3,4,0,9,10,7,5,6,3,3,4,1,1,4,3,3,2,0,0,1,0,1,0,1,2,1,1,1,3,5,2,3,2,2,2,3,5,4,4,4,2,2,5,2,4,5,2,4,5,1,5,21,37,8,17,42,19
0,1,0,2,2,1,1,2,2,1,1,2,2,2,1,3,1,7,6,2,2,2,3,2,2,2,2,2,2,2,3,1,2,3,5,4,1,11,6,1,1,1,3,3,3,3,1,2,3,3,3,0,0,0,1,0,0,0,1,4,3,2,2,5,2,5,2,2,2,6,3,5,1,3,3,2,2,2,3,4,1,3,1,1,1,20,20,12,10,19,13
1,1,0,5,4,1,3,2,4,2,2,2,1,2,3,3,2,5,6,4,2,2,2,2,2,2,4,4,3,3,3,4,4,2,1,4,0,7,3,2,1,3,4,4,4,1,1,4,4,4,3,0,0,1,0,1,0,1,1,1,1,1,1,2,1,2,1,3,2,3,2,1,5,5,5,1,3,5,3,5,1,3,5,1,5,21,16,5,19,23,17
0,1,1,4,3,4,3,3,4,3,2,3,2,3,4,3,3,6,6,3,4,4,5,4,4,5,4,3,5,2,3,2,2,3,3,2,0,6,6,7,6,7,2,3,3,3,2,2,3,3,3,0,0,1,0,1,0,1,2,3,4,3,3,4,3,5,5,2,3,4,3,6,2,3,3,2,2,3,3,3,4,4,5,1,5,17,32,15,21,38,23
0,0,1,5,3,5,2,3,5,3,2,1,1,1,3,1,5,5,5,2,3,3,5,5,5,5,5,5,5,2,3,5,5,5,4,5,0,10,6,6,6,9,2,3,3,3,3,4,4,4,3,0,0,1,0,1,0,1,3,3,3,3,4,6,4,3,3,2,1,6,4,2,2,5,4,2,3,3,4,5,4,5,5,6,5,29,37,16,23,41,17
0,0,0,5,3,3,1,4,5,3,1,1,3,1,4,3,1,6,4,4,3,2,1,3,2,2,3,3,3,3,2,2,2,3,4,3,1,4,7,9,11,6,2,3,2,1,1,4,4,3,2,0,0,1,0,1,0,1,3,2,3,2,5,1,3,4,4,3,1,5,2,3,2,1,5,5,3,3,3,5,4,2,5,5,5,19,37,15,21,22,17
0,1,0,4,3,2,2,2,3,4,3,2,3,1,3,4,2,6,4,4,4,4,3,4,4,3,3,3,2,4,4,4,4,4,5,5,0,7,6,6,5,7,3,3,3,2,1,4,4,3,4,0,0,0,1,0,0,0,1,1,4,1,1,2,2,3,2,2,3,2,2,5,4,5,4,2,2,4,4,4,2,3,5,5,5,30,31,8,16,30,22
1,1,0,3,2,1,2,3,3,2,2,2,2,2,4,3,1,1,2,5,3,4,3,4,3,3,3,3,3,2,2,5,3,3,4,4,0,6,10,8,7,5,4,4,4,3,3,4,4,4,4,0,0,0,1,0,0,0,4,3,3,2,3,4,4,4,3,3,3,4,5,4,2,4,4,2,3,4,3,5,3,4,5,5,6,23,36,15,14,29,18
1,0,0,5,4,2,1,4,5,3,2,3,3,1,4,3,2,5,2,5,4,4,3,4,4,3,4,4,3,3,3,4,4,3,4,4,0,4,8,5,5,6,3,3,3,2,2,3,3,3,3,0,0,1,0,1,0,1,1,1,1,1,1,4,2,5,1,2,2,3,2,2,3,4,2,1,1,5,2,4,2,4,5,5,1,25,28,5,21,33,21
0,1,0,3,2,1,1,2,3,1,1,1,1,1,1,1,1,8,8,3,3,5,3,3,3,3,3,3,3,2,2,2,2,1,3,3,0,8,9,6,3,6,3,3,3,3,1,3,3,3,2,0,0,0,1,0,0,0,1,3,1,1,3,4,1,4,1,2,2,5,2,2,4,4,3,2,3,4,4,4,1,4,5,1,1,15,32,9,12,29,8
1,1,0,4,4,3,4,4,4,2,2,3,2,2,2,4,2,7,6,3,1,3,3,3,3,3,3,2,2,1,1,4,2,1,4,3,0,11,11,9,9,10,2,2,2,1,1,2,2,2,1,0,0,1,0,1,0,1,3,4,4,1,5,4,1,6,1,2,1,2,6,1,1,1,5,2,2,2,2,4,1,4,5,6,5,16,50,17,23,23,19
0,1,0,3,4,4,3,2,4,2,3,2,3,2,2,3,3,6,6,4,2,2,2,2,2,2,3,2,2,3,3,3,3,3,4,4,0,7,6,6,5,5,4,4,4,1,1,3,2,3,2,0,0,0,1,0,0,0,1,1,1,1,2,3,3,4,3,3,3,4,4,4,2,4,3,2,3,3,4,4,2,3,5,5,1,23,29,6,20,19,20
1,1,0,4,4,2,1,5,5,2,4,5,4,2,4,2,1,1,2,5,5,5,4,5,5,5,5,5,5,3,3,4,5,2,5,5,0,8,7,5,6,2,3,4,4,1,1,1,4,4,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,5,4,2,2,5,5,5,2,4,5,5,5,27,28,5,21,44,24
1,1,0,3,1,1,1,2,3,2,1,1,2,1,2,3,2,6,7,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,0,10,7,6,5,8,3,3,3,2,1,3,3,3,3,0,0,0,1,0,0,0,1,2,2,1,1,2,3,2,2,2,2,3,3,5,5,4,2,2,2,5,4,4,1,4,5,5,6,24,36,7,11,36,14
0,1,0,1,5,5,1,1,5,5,1,1,5,1,5,5,1,7,9,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,0,9,7,9,8,10,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0,0,5,5,5,2,5,7,7,7,7,1,2,6,3,6,1,5,1,1,2,4,3,4,4,4,5,6,5,34,43,22,18,45,24
0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,0,6,1,6,6,6,1,1,2,2,1,1,1,1,1,0,0,-99,-99,-99,-99,-99,1,1,1,1,5,1,1,4,1,4,2,1,4,1,5,3,5,1,3,3,3,5,1,3,5,5,5,17,25,9,18,27,24
1,1,0,4,3,3,2,4,4,2,3,4,4,2,3,4,1,4,6,5,2,4,3,3,4,4,3,3,3,1,2,2,2,1,3,3,0,5,7,3,3,7,3,3,3,2,1,4,4,4,2,0,0,0,1,0,0,0,1,2,2,1,1,2,1,2,1,2,2,1,3,2,2,4,5,3,5,4,2,4,2,4,1,1,1,14,25,7,20,29,23
1,0,0,4,4,3,2,3,5,2,1,1,1,1,1,1,1,6,8,4,5,5,5,5,5,5,5,5,5,3,3,4,3,2,4,4,0,9,10,8,9,6,3,4,4,3,1,4,4,3,4,0,0,1,0,1,0,1,1,2,1,1,1,2,5,5,5,2,2,2,3,7,2,5,5,2,5,4,5,5,1,1,5,7,1,23,42,6,21,45,9
1,0,1,3,3,4,1,3,4,3,2,2,3,2,4,3,2,2,2,5,2,2,4,2,3,5,2,3,3,1,1,3,3,1,4,3,0,11,11,9,9,9,2,3,3,3,2,3,3,3,3,1,0,0,1,0,0,0,3,5,5,4,5,6,4,5,5,5,4,7,4,6,2,1,2,5,3,1,3,4,3,4,5,5,5,16,49,22,18,26,21
0,1,0,4,4,4,3,4,3,4,3,2,3,3,3,3,3,8,6,2,5,4,5,4,4,4,5,5,4,2,1,3,3,1,2,4,0,10,9,10,9,9,3,3,3,3,3,4,4,3,3,0,0,0,1,0,0,0,2,3,3,2,4,5,4,5,6,3,4,3,4,4,2,4,4,2,3,4,3,5,2,4,1,1,1,16,47,14,22,40,24
1,1,0,5,5,3,1,4,4,3,3,2,2,1,4,2,2,8,2,4,3,3,3,4,4,4,4,4,3,2,2,2,2,2,2,2,0,11,9,6,10,9,2,4,4,3,2,4,4,3,2,0,0,0,1,0,0,0,1,3,3,2,2,4,5,3,4,3,3,4,3,3,2,4,3,2,2,3,2,4,4,4,1,1,1,14,45,11,22,32,19
1,1,0,3,2,1,1,2,4,4,1,2,2,2,3,4,2,5,6,3,5,4,4,5,5,4,5,4,4,2,1,5,4,1,3,4,0,6,6,6,6,6,2,2,3,1,1,3,3,1,4,0,0,0,1,0,0,0,1,1,2,1,2,4,4,5,3,3,1,3,2,4,5,4,4,2,3,5,5,4,1,2,1,1,5,20,30,7,13,40,20
1,1,0,5,4,2,1,1,4,2,1,1,2,1,1,2,2,10,10,1,5,4,5,5,5,5,4,4,5,4,4,4,4,3,5,5,0,6,6,6,2,1,3,4,4,2,1,4,4,4,2,0,0,0,1,0,0,0,2,1,1,1,1,6,1,2,1,4,1,2,4,4,4,4,5,3,4,5,3,5,2,4,5,5,5,29,21,6,17,42,12
0,0,0,3,5,3,3,4,4,2,1,1,3,2,4,3,1,10,8,2,2,3,4,2,3,3,3,3,3,3,3,4,3,3,3,4,0,7,7,8,6,7,3,3,3,3,2,3,4,3,3,0,0,0,1,0,0,0,4,3,3,2,3,4,4,5,4,4,3,4,4,4,3,4,4,2,3,4,3,3,2,4,5,1,5,23,35,15,22,26,17
0,1,0,4,5,1,2,3,4,3,2,2,2,2,3,2,4,5,7,4,3,4,4,5,4,4,4,4,5,3,3,2,2,3,2,4,0,3,3,7,6,7,2,2,3,1,1,4,4,3,2,0,0,0,1,0,0,0,2,1,2,1,3,5,4,1,1,3,3,3,2,1,3,4,5,2,3,5,5,4,1,4,5,5,1,19,26,9,19,37,20
1,1,0,4,1,1,1,4,4,4,1,1,1,1,3,4,1,10,10,5,2,2,2,4,4,4,3,3,3,3,3,4,4,2,4,4,0,8,9,6,6,5,3,3,3,3,1,4,4,3,2,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,4,2,1,4,5,2,5,1,5,1,1,1,24,34,5,15,27,16
1,1,1,3,3,4,4,3,4,2,2,2,2,2,2,3,2,7,8,3,3,3,3,3,3,3,4,4,4,2,2,4,4,1,4,4,1,10,10,7,6,6,3,3,3,2,1,4,4,3,3,0,1,1,0,1,0,1,2,2,2,2,2,3,3,3,3,3,3,3,4,3,2,4,2,3,2,2,3,4,4,3,5,1,1,21,39,10,21,30,17
0,1,0,3,3,2,1,2,4,2,2,1,2,2,1,2,2,8,8,3,4,4,4,5,4,4,4,4,4,4,4,4,3,3,4,4,0,7,4,5,8,7,3,3,3,2,2,3,3,3,2,0,0,0,1,0,0,0,1,1,1,1,2,2,2,2,2,2,3,2,5,2,2,4,4,2,1,2,2,4,1,2,5,1,1,26,31,6,15,37,14
0,0,0,4,2,3,2,2,2,2,1,1,1,1,1,1,1,7,8,4,4,4,4,4,4,4,3,3,3,3,2,4,3,2,4,4,0,7,7,5,6,7,4,3,4,2,2,3,3,2,3,0,0,1,0,1,0,1,1,2,3,1,2,1,1,2,1,3,2,5,3,2,2,4,2,2,4,4,4,4,2,5,1,1,5,22,32,9,15,33,9
0,1,0,5,4,5,5,4,5,2,2,2,2,1,1,2,1,8,8,3,4,4,4,4,4,4,4,4,4,3,3,4,3,1,3,4,0,3,9,9,2,2,1,2,1,1,1,4,4,4,2,0,0,0,1,0,0,0,1,1,3,1,4,1,2,1,1,2,2,2,3,2,1,4,3,2,2,2,3,4,1,4,1,1,1,21,25,10,28,36,13
1,1,0,5,3,2,1,3,5,3,4,2,3,2,2,3,1,5,7,4,4,5,5,4,4,4,5,5,4,2,2,3,1,2,4,4,0,11,10,8,6,7,2,3,3,3,2,4,4,3,4,1,0,1,0,1,0,1,1,1,1,1,2,4,3,2,2,2,3,4,3,2,4,4,2,2,4,4,3,4,3,4,5,5,5,18,42,6,19,40,20
0,1,0,5,5,5,5,5,1,5,1,1,1,1,5,5,1,6,9,3,5,5,5,5,5,5,5,5,5,4,5,5,4,3,4,5,0,9,9,9,11,10,2,4,3,4,4,4,4,4,4,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,1,2,5,5,2,5,5,5,5,30,48,5,26,45,20
1,0,0,3,3,4,2,3,4,1,1,1,2,1,1,3,2,5,8,5,3,3,3,3,3,3,4,3,3,2,2,4,3,2,4,4,0,7,7,6,4,4,3,3,3,1,1,4,4,3,3,0,0,0,1,0,0,0,2,2,1,1,4,6,5,5,2,2,1,4,2,4,1,4,2,2,4,2,3,5,1,4,5,6,5,21,28,10,19,28,12
0,1,0,5,4,1,1,3,2,1,1,1,1,1,1,1,1,10,10,3,5,5,5,4,4,5,4,4,4,2,1,3,2,1,4,5,0,9,11,8,7,7,2,2,2,1,1,4,4,3,2,0,0,0,1,0,0,0,1,3,4,1,4,7,5,5,4,3,1,3,3,7,5,5,2,1,4,5,1,5,1,4,5,1,6,18,42,13,16,40,8
0,1,0,3,1,3,1,1,5,1,1,1,1,1,1,3,1,7,5,3,4,4,3,5,4,3,4,4,3,3,3,3,2,3,2,5,0,8,10,6,4,11,3,4,4,2,1,4,4,4,2,1,0,1,0,1,0,1,1,4,3,1,4,3,2,1,3,3,2,6,4,4,2,4,5,4,5,2,4,5,3,4,1,1,5,21,39,13,14,34,10
0,1,1,4,4,3,1,5,5,1,1,1,1,1,1,1,1,8,8,4,5,4,4,5,5,5,5,4,4,1,1,3,1,1,4,5,0,11,11,7,10,11,3,4,3,2,1,4,4,3,2,0,0,2,0,0,1,1,4,4,2,2,4,5,3,5,3,2,2,6,2,5,2,3,2,4,2,2,3,5,4,5,5,5,5,16,50,16,22,41,8
0,1,0,5,4,2,2,4,5,3,1,3,3,3,3,3,3,4,7,5,4,5,3,4,4,3,3,3,3,1,1,1,2,1,2,2,0,6,10,10,9,9,2,2,2,2,1,3,3,3,2,0,1,0,1,0,0,0,4,3,1,1,2,4,5,6,4,4,3,4,5,3,3,4,1,5,1,4,2,2,4,2,5,1,6,10,44,11,22,32,22
0,1,0,3,3,3,3,4,4,3,2,2,3,2,3,3,2,5,5,3,4,3,2,3,3,2,4,3,2,3,3,3,2,2,4,4,0,7,7,7,8,8,2,2,2,3,1,2,3,2,2,0,0,1,0,1,0,1,2,3,3,2,4,3,3,5,3,3,3,4,3,3,2,4,4,2,2,4,4,4,2,4,5,5,5,21,37,14,20,26,20
0,0,0,3,3,3,4,2,4,3,3,4,3,2,3,3,3,8,8,2,2,3,4,3,3,4,3,3,3,2,3,4,2,2,2,2,0,11,11,11,11,11,1,1,1,1,1,1,1,1,1,0,0,2,0,0,1,1,3,2,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,5,5,5,17,55,14,19,28,24
0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,6,6,6,6,6,3,4,3,1,1,3,2,4,3,0,0,0,1,0,0,0,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,5,7,5,21,30,15,18,27,24
0,1,0,2,3,3,2,5,5,2,2,2,2,1,2,2,1,3,2,5,3,2,2,3,3,2,4,3,2,1,1,4,1,1,3,3,0,4,9,7,7,10,3,3,4,4,1,4,4,2,3,0,0,1,0,1,0,1,1,5,5,5,5,5,7,6,6,4,4,7,3,6,2,1,5,1,3,4,4,5,2,3,5,1,1,14,37,21,20,24,14
1,0,1,4,3,3,3,3,3,3,3,3,2,2,4,3,2,5,5,3,3,3,4,3,3,3,3,3,3,3,2,3,2,1,1,3,0,11,9,10,11,11,1,2,2,2,1,2,2,1,3,0,0,1,0,1,0,1,1,1,3,1,3,2,2,3,4,3,4,4,3,4,3,2,2,3,4,5,3,2,2,2,5,5,5,15,52,9,19,28,22
1,1,0,3,3,3,3,3,3,1,1,2,2,2,2,2,2,5,5,4,3,3,3,4,4,5,4,4,4,3,3,2,2,2,2,2,0,5,4,4,4,4,2,2,2,2,2,2,2,2,2,0,0,1,0,1,0,1,2,2,3,2,2,2,2,5,2,2,5,2,4,2,3,3,4,2,3,3,3,4,2,5,5,5,5,16,21,11,18,34,14
0,0,0,4,4,3,3,3,4,4,2,2,4,2,3,3,2,4,5,4,4,3,3,4,4,4,4,4,4,3,3,3,4,1,4,4,0,8,8,6,6,6,3,3,3,1,1,3,4,3,2,0,0,1,0,1,0,1,2,3,3,1,3,4,4,4,3,4,3,3,4,4,3,4,5,2,4,4,3,4,3,3,5,5,5,22,34,12,21,34,22
1,1,0,4,4,2,2,2,2,2,4,2,2,2,4,2,2,4,3,4,3,3,3,2,2,2,2,2,2,3,3,3,3,3,4,4,0,10,10,3,7,9,3,4,4,2,1,3,4,4,2,0,0,0,1,0,0,0,4,4,4,4,2,6,3,2,3,3,2,3,3,5,2,4,4,2,2,2,2,4,2,4,5,1,1,23,39,18,16,21,20
0,1,0,3,3,2,2,3,3,1,3,4,5,2,3,2,4,6,6,4,2,3,4,3,3,4,4,5,3,3,2,4,1,3,4,2,0,8,3,8,8,6,1,2,3,2,2,2,1,2,2,0,0,0,1,0,0,0,2,2,3,3,4,3,5,5,1,3,4,5,4,2,4,4,2,2,2,4,2,4,4,4,1,1,1,19,33,14,16,31,24
1,1,1,3,3,4,2,4,4,2,3,2,3,2,4,3,2,8,9,4,4,5,5,5,5,4,4,5,5,3,3,2,3,2,4,4,0,8,9,10,8,7,2,2,2,2,2,4,4,3,3,0,0,1,0,1,0,1,3,4,3,2,3,5,3,2,3,3,3,3,5,3,2,4,4,3,4,3,4,4,4,3,5,6,5,21,42,15,20,42,21
1,0,0,4,4,4,1,3,4,3,2,2,2,1,2,3,2,9,10,4,3,3,3,4,4,4,3,3,3,4,4,4,3,3,4,5,0,6,6,2,6,2,3,3,3,2,1,4,4,4,2,0,0,1,0,1,0,1,2,1,1,1,2,1,1,4,1,4,2,1,5,4,2,3,4,5,2,1,3,5,5,4,5,5,1,27,22,7,20,30,17
0,1,0,3,3,3,3,3,3,3,3,3,3,2,3,3,3,8,8,3,3,4,4,3,4,3,4,4,4,3,3,4,4,2,3,3,0,6,7,8,6,6,4,4,3,3,4,3,3,3,3,0,0,1,0,1,0,1,3,4,3,3,4,6,5,6,4,2,3,5,3,5,2,4,3,2,3,3,3,4,3,4,5,6,5,22,33,17,18,33,23
1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,6,6,6,6,6,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,0,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,7,5,1,21,30,15,18,27,24
0,0,0,3,4,4,2,5,1,1,2,2,2,2,4,3,2,1,1,3,3,3,3,3,2,2,4,4,2,3,3,3,3,3,3,3,0,8,9,9,9,9,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,0,4,4,3,1,1,4,4,1,4,4,4,4,4,4,4,5,1,3,3,1,1,3,5,5,5,5,5,21,44,13,19,26,18
1,0,0,3,4,3,3,4,4,2,1,1,2,1,1,2,1,5,5,2,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,1,0,6,6,6,6,6,4,4,4,1,1,4,4,4,2,0,0,0,1,0,0,0,2,4,3,3,3,4,5,4,4,4,3,4,6,5,1,4,4,4,3,2,4,3,4,3,5,5,5,19,30,15,21,45,11
0,0,0,5,4,3,3,4,5,3,1,1,1,1,1,1,1,8,4,5,5,5,4,5,5,5,5,5,4,4,4,5,4,3,5,5,0,11,11,9,6,6,2,3,3,2,1,4,4,3,3,0,0,2,0,0,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,4,3,4,4,2,3,4,4,4,2,4,5,5,5,30,43,5,24,43,10
1,1,0,4,4,2,3,4,5,1,1,2,3,2,2,3,1,1,2,4,2,3,4,2,2,4,1,4,5,1,1,4,4,2,3,2,0,9,11,10,9,9,3,3,2,3,2,3,3,1,3,0,0,1,0,1,0,1,2,5,3,3,5,3,4,4,4,4,2,5,3,5,2,4,3,3,4,3,2,3,4,2,5,7,5,17,48,18,22,27,15
0,0,0,5,5,1,1,1,3,5,1,2,3,1,5,3,1,5,5,3,3,5,2,3,5,3,5,5,2,5,5,5,3,3,5,5,0,9,7,5,6,6,2,3,3,1,1,4,4,4,2,0,0,0,1,0,0,0,2,1,1,1,5,1,1,1,1,7,2,1,3,1,5,4,5,2,5,5,3,5,2,3,5,1,5,31,33,10,16,33,21
1,1,0,4,2,2,2,3,4,2,1,1,2,1,1,4,1,7,8,4,3,4,4,5,5,4,5,5,4,4,4,4,4,3,4,4,0,11,11,8,6,6,3,3,3,1,1,4,4,3,2,0,0,0,1,0,0,0,5,5,3,2,4,4,2,3,2,2,1,2,2,6,2,3,5,4,1,4,4,4,4,3,6,5,5,27,42,19,17,39,13
0,1,0,4,4,4,1,3,4,2,2,2,2,2,2,2,2,7,7,3,4,4,3,4,4,3,4,4,3,2,1,3,1,1,4,4,0,9,11,6,2,1,3,3,3,1,1,3,3,2,1,0,0,0,1,0,0,0,1,1,1,1,1,2,2,2,2,3,1,5,2,1,2,4,5,1,2,3,4,5,1,3,5,5,5,16,29,5,20,33,16
1,0,0,5,4,1,2,4,5,2,1,2,4,1,1,1,1,6,4,4,4,4,4,4,5,5,4,4,4,4,4,4,3,3,4,4,0,5,5,4,4,4,3,3,3,1,1,3,4,4,3,0,0,1,0,1,0,1,4,1,1,1,1,5,2,4,2,2,2,2,3,1,2,4,2,2,4,3,5,4,3,3,5,5,5,26,22,8,21,38,13
0,1,0,4,4,5,2,1,4,2,5,2,4,4,4,2,1,4,9,2,4,3,1,4,4,3,4,4,2,2,4,5,2,2,3,2,1,5,6,3,5,6,2,3,2,1,2,3,2,1,2,1,1,1,0,1,0,1,2,1,3,2,1,1,3,5,3,4,3,2,2,2,5,3,2,4,2,1,4,4,5,3,5,5,5,20,25,9,20,29,24
0,0,1,4,4,4,2,2,5,3,3,4,4,2,4,4,2,3,3,5,4,4,4,5,4,4,5,5,4,1,1,1,1,1,4,4,0,9,9,7,9,8,2,3,3,1,1,4,4,3,4,0,0,0,1,0,0,0,2,3,2,2,1,4,2,2,2,2,2,4,6,5,2,5,5,3,2,3,2,5,2,4,5,5,1,13,42,10,21,39,26
0,1,0,4,4,2,1,5,5,3,3,3,3,3,3,3,2,6,3,5,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,0,7,10,10,10,10,4,4,4,3,1,4,4,4,4,0,0,0,1,0,0,0,1,2,1,1,4,5,5,3,5,5,3,4,3,4,2,4,2,2,2,4,2,4,3,3,5,5,5,13,47,9,21,9,23
1,0,1,5,4,3,3,4,5,2,2,2,3,3,2,3,2,5,4,4,2,3,3,4,4,4,4,4,4,2,2,5,3,2,5,5,0,4,5,4,7,10,1,2,2,1,1,3,3,3,2,0,0,1,0,1,0,1,1,3,3,1,3,2,2,3,3,3,2,4,3,4,2,3,2,3,4,3,3,4,2,3,5,5,5,24,30,11,24,32,19
0,1,1,3,4,3,2,2,4,4,4,3,4,2,4,4,3,7,6,3,4,4,3,3,4,4,3,4,3,2,2,3,3,2,3,4,0,8,8,6,5,8,3,3,2,3,3,2,3,3,3,1,1,0,1,0,0,0,4,3,4,3,4,5,4,5,4,3,2,5,3,4,3,4,2,3,2,3,4,4,3,3,6,5,6,19,35,18,18,32,28
1,0,1,2,3,3,1,3,5,3,3,2,4,2,3,3,1,7,7,3,4,4,4,4,4,4,4,4,4,2,2,2,2,4,2,2,0,11,9,6,10,10,2,2,2,2,1,4,4,3,2,0,0,1,0,1,0,1,4,4,4,2,3,5,4,4,4,2,2,5,4,5,2,4,2,2,5,4,2,4,2,3,5,6,5,16,46,17,17,36,21
0,0,0,5,4,3,4,3,4,3,2,2,3,1,3,3,2,6,6,3,5,5,4,5,5,3,5,4,3,4,4,4,4,4,4,4,0,6,7,4,4,5,3,3,3,1,1,4,4,2,2,0,0,0,1,0,0,0,1,1,1,1,2,5,3,4,2,3,3,4,3,4,1,3,5,4,2,2,3,4,4,3,5,1,1,28,26,6,23,39,19
1,1,0,3,4,3,1,3,4,2,2,2,3,2,4,3,2,5,5,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,5,5,0,7,6,6,6,6,2,4,4,2,1,4,4,3,2,0,0,2,0,0,1,1,3,3,3,2,3,4,4,5,4,4,3,4,4,5,2,4,2,4,5,4,3,4,5,4,5,1,1,26,31,14,18,36,20
0,1,0,2,2,1,1,2,2,2,2,2,2,2,1,3,2,8,9,4,3,3,3,3,3,3,3,3,3,1,1,1,2,1,3,3,0,11,9,8,6,7,3,3,2,1,1,3,3,2,1,0,0,0,1,0,0,0,1,1,1,1,1,3,2,5,2,2,2,4,3,2,1,4,2,1,5,3,2,4,1,4,5,5,6,12,41,5,10,27,16
1,1,1,2,4,4,2,4,3,4,2,2,4,2,4,4,2,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,0,9,8,9,8,8,4,4,4,4,4,1,4,4,4,0,0,1,0,1,0,1,5,5,5,5,5,4,4,4,4,4,4,4,4,4,2,4,2,2,2,5,1,4,4,4,7,1,5,21,42,25,19,45,24
0,1,0,5,4,1,1,5,5,4,2,2,2,2,5,5,1,9,7,3,1,3,4,4,4,4,4,4,4,2,2,1,1,1,4,4,0,10,11,11,10,11,1,3,3,1,1,3,3,3,1,0,0,0,1,0,0,0,1,5,5,2,4,7,5,2,5,2,6,2,5,3,2,4,2,4,5,1,2,1,5,5,5,5,5,15,53,17,21,32,23
0,1,0,4,4,4,4,3,4,4,4,2,2,2,4,3,4,10,7,2,3,4,3,4,4,3,3,3,4,3,3,3,3,3,4,4,0,8,7,6,6,7,2,2,2,3,3,3,3,2,3,0,0,2,0,0,1,1,4,1,2,3,4,2,5,2,5,3,2,6,5,5,2,4,2,2,2,4,4,5,4,4,1,6,1,23,34,14,23,31,25
0,1,0,3,4,2,1,1,4,1,1,1,2,5,4,2,1,4,3,5,2,5,4,5,3,4,5,4,4,4,4,4,5,3,5,5,0,2,3,8,6,8,3,4,4,2,2,4,4,4,2,0,0,0,1,0,0,0,1,1,1,1,2,5,6,2,4,1,2,2,3,6,4,4,5,3,4,5,3,5,2,5,5,5,5,30,27,6,15,36,17
