pid,Age_Years,Age_categories,Gender,Other_gender,Sex,Province,Nationality,GrowUp_Ireland,Area_Residence,Ethnicity,Ethnicity_Binary,Ethnic_Recode,Education,Education_Binary,Occupation,Occupation_Binary,Adults_household,Only_Adult_House,Children_household,Child_2,No_Child_House,Living_Alone,Income_2019,MH_therapy,Religious,Religion_Binary,Voted_GenElection,Voted_Binary,Authoritarianism1,Authoritarianism2,Authoritarianism3,Authoritarianism4,Authoritarianism5,Authoritarianism6,Social_Dominace1,Social_Dominance2,Social_Dominance3,Social_Dominance4,Social_Dominance5,Social_Dominance6,Social_Dominance7,Social_Dominance8,MigrantAttitudes1,MigrantAttitudes2,MigrantAttitudes3,IWAH1,IWAH2,IWAH3,IWAH4,IWAH5,IWAH6,IWAH7,IWAH8,IWAH9,Trust_Body1,Trust_Body2,Trust_Body3,Trust_Body4,Trust_Body5,Trust_Body6,Trust_Body7,ReligiousBelief1,ReligiousBelief2,ReligiousBelief3,ReligiousBelief4,ReligiousBelief5,ReligiousBelief6,ReligiousBelief7,ReligiousBelief8,Chronic_Illness_self,Chronic_illness_family,Pregnant,Conspiracy_1,Conspiracy_2,Conspiracy_3,Conspiracy_4,Conspiracy_5,INFO_1,INFO_2,INFO_3,INFO_4,INFO_5,INFO_6,INFO_7,INFO_8,INFO_9,TRUST_1,TRUST_2,TRUST_3,TRUST_4,TRUST_5,TRUST_6,TRUST_7,TRUST_8,TRUST_9,C19_Infected,C19_Infected_Binary,C19_SomeoneClose_Infected,C19_SomeoneClose_Infected_Binary,Vax_Self,Vax_Self_Yes,Vax_Self_Maybe,Vax_Self_No,Vax_Self_Binary,Paranoia1,Paranoia2,Paranoia3,Paranoia4,Paranoia5,LOC1,LOC2,LOC3,LOC4,LOC5,LOC6,LOC7,LOC8,LOC9,Personality1,Personality2,Personality3,Personality4,Personality5,Personality6,Personality7,Personality8,Personality9,Personality10,CRT1,CRT2,CRT3,Conspiracy,Paranoia,Authoritarianism,IdentificationOthers,SocialDominance,Sex,Pregnant
1476696138,51,4,1, ,0,1,1,1,1,1,0,0,3,0,24,1,2,0,1,0,1,0,1,1,1,1,1,0,4,4,4,3,3,4,3,3,2,2,2,4,2,1,8,8,3,2,2,2,5,5,5,5,5,5,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,0,0,0,9,8,9,9,6,1,4,1,4,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,0,2,0,0,1,0,0,0,4,3,3,2,4,4,4,4,4,4,4,4,4,4,3,4,3,2,2,4,3,3,5,3,5,5,5,41,16,22,36,19,0,0
1476697023,48,4,2, ,1,3,0,0,2,1,0,0,5,1,21,1,2,0,3,2,0,0,6,1,1,1,1,0,3,3,4,2,2,5,3,3,4,3,4,3,4,2,7,7,4,4,3,3,4,3,3,5,4,4,3,3,3,4,2,4,4,2,4,2,3,2,4,2,4,0,0,0,11,8,7,6,7,1,4,4,2,2,1,1,3,2,3,4,4,2,1,4,4,3,3,2,0,2,0,0,1,0,0,0,1,1,2,1,1,1,2,2,2,2,1,2,2,2,4,4,2,4,5,4,2,5,2,3,5,5,5,39,6,19,33,26,1,0
1476698250,35,3,1, ,0,2,0,0,1,1,0,0,6,1,18,0,2,0,3,2,0,0,4,2,1,1,1,0,2,2,1,1,2,4,2,1,1,3,3,4,4,3,4,3,4,2,4,4,4,4,4,4,4,4,4,4,2,1,2,5,5,2,1,4,1,5,1,1,1,0,0,0,11,11,8,10,3,1,4,3,3,3,1,2,4,3,1,3,3,1,1,3,4,4,3,1,0,1,0,2,0,0,1,1,4,3,3,2,4,7,3,6,6,3,2,4,3,5,5,4,2,2,3,3,4,4,3,3,5,7,6,43,16,12,34,21,0,0
1476700161,61,5,1, ,0,2,0,0,1,1,0,0,4,1,18,0,4,0,1,0,1,0,6,1,1,1,1,0,5,4,2,2,3,4,2,2,2,3,2,4,3,1,8,7,4,3,4,4,3,3,4,4,3,3,3,3,2,4,3,4,4,3,4,3,1,3,3,3,4,0,0,0,5,9,4,3,3,2,2,3,3,1,1,2,3,3,3,3,4,2,1,4,4,4,3,2,0,1,0,0,1,0,0,0,1,3,1,1,2,3,3,3,2,3,2,3,3,5,2,4,2,4,5,4,3,4,2,4,1,1,1,24,8,20,31,19,0,0
1476700765,55,5,2, ,1,2,0,0,1,1,0,0,1,0,22,0,2,0,1,0,1,0,1,3,1,1,1,0,2,3,5,1,3,5,3,3,3,3,1,3,3,3,1,1,1,5,5,5,5,5,5,5,5,5,3,3,3,3,3,5,5,1,1,1,1,1,3,3,3,0,0,0,6,6,2,1,6,1,4,1,4,4,1,1,4,4,2,4,3,2,2,2,2,4,3,1,0,1,0,0,1,0,0,0,1,1,1,1,3,1,4,7,4,4,1,1,4,1,5,5,3,3,1,5,3,5,4,5,5,5,5,21,7,19,45,22,1,0
1476701166,37,3,1, ,0,1,0,0,3,1,0,0,4,1,18,0,2,0,1,0,1,0,3,2,8,1,1,0,2,4,4,2,2,4,4,2,2,4,2,4,4,2,9,9,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,0,0,0,9,9,10,7,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,0,2,0,0,1,0,0,0,4,4,4,4,4,5,5,5,5,3,3,5,3,5,4,4,4,4,4,4,4,4,4,4,5,5,5,43,20,18,28,24,0,0
1476702121,30,2,2, ,1,1,0,0,4,1,0,0,3,0,18,0,4,0,2,1,0,0,3,1,1,1,1,0,5,4,3,1,5,5,3,4,3,3,2,5,2,3,1,10,4,4,5,3,5,5,5,4,3,3,2,3,2,2,3,3,4,3,5,3,3,1,3,2,5,0,1,0,10,8,5,6,6,2,4,3,4,3,1,1,3,3,2,4,3,3,1,4,4,3,3,2,0,1,0,0,1,0,0,0,1,1,1,1,5,1,2,3,2,3,3,4,6,2,3,5,2,5,3,4,2,5,2,2,5,5,5,35,9,23,37,25,1,0
1476702537,22,1,2, ,1,2,0,0,1,1,0,0,6,1,18,0,4,0,1,0,1,0,5,1,5,1,1,0,2,5,4,1,1,5,5,2,2,4,1,5,5,1,8,4,5,5,5,5,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,0,0,0,10,10,10,10,10,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,1,0,1,0,0,1,0,0,0,5,5,5,5,5,2,2,1,1,1,1,1,1,1,5,5,1,1,5,4,4,5,5,5,5,5,5,50,25,18,39,25,1,0
1476703018,37,3,2, ,1,2,0,0,4,1,0,0,8,1,18,0,2,0,5,3,0,0,2,1,1,1,1,0,5,3,4,3,4,5,3,2,2,2,3,2,3,2,3,3,4,4,5,3,5,5,4,5,5,4,2,3,2,1,2,4,4,3,2,3,2,3,4,3,3,0,0,0,8,7,7,7,7,2,4,4,3,4,1,3,3,3,3,4,4,2,2,4,4,3,3,3,0,1,0,0,1,0,0,0,1,1,1,1,2,3,5,5,4,3,2,4,3,4,4,4,2,4,4,4,4,5,4,5,5,5,5,36,6,24,40,19,1,0
1476703159,37,3,2, ,1,1,1,1,1,6,1,1,5,1,18,0,2,0,1,0,1,0,3,1,6,0,4,0,3,4,3,3,4,3,3,3,3,3,2,2,3,2,7,5,3,1,2,3,3,4,5,4,4,4,4,4,4,4,2,4,3,4,5,5,1,5,3,3,1,0,1,0,6,9,6,6,5,4,2,1,4,3,1,3,3,2,3,1,1,2,1,4,3,3,3,2,0,1,0,0,1,0,0,0,1,1,1,1,4,2,3,2,1,1,3,3,3,4,5,5,1,3,5,4,4,4,2,5,5,5,5,32,8,20,30,21,1,0
1476707022,32,2,2, ,1,3,0,0,4,1,0,0,4,1,19,0,2,0,1,0,1,0,3,3,1,1,1,0,5,3,5,1,1,5,1,1,1,5,1,3,3,1,1,1,3,5,5,3,5,5,5,5,5,5,1,1,3,2,1,5,3,3,4,3,3,3,2,3,2,1,0,1,11,11,6,6,6,1,4,1,3,4,1,1,4,4,1,3,1,3,1,3,3,3,4,2,0,1,0,1,0,1,0,1,5,4,3,1,1,4,1,7,4,4,6,1,6,7,5,5,1,1,5,2,3,5,4,4,1,5,1,40,14,20,43,16,1,1
1476707776,59,5,1, ,0,1,1,1,3,1,0,0,5,1,22,0,1,1,1,0,1,1,1,2,1,1,2,1,3,3,3,3,3,5,3,3,3,3,3,3,3,1,8,8,1,5,4,5,5,5,5,5,5,5,3,3,4,4,3,4,4,1,3,3,1,2,4,2,3,0,0,0,8,8,8,6,6,1,1,4,4,1,1,1,4,2,2,2,3,4,2,4,4,3,3,2,0,1,0,0,1,0,0,0,3,4,3,3,5,5,5,4,5,3,1,4,1,4,3,4,3,3,4,4,4,3,4,4,5,5,5,36,18,20,44,22,0,0
1476708813,57,5,2, ,1,3,0,0,3,1,0,0,4,1,19,0,3,0,3,2,0,0,4,1,1,1,1,0,2,3,4,5,2,4,3,3,2,3,2,3,3,2,5,7,3,4,5,4,5,5,5,5,5,5,2,2,4,4,2,4,3,1,2,5,1,1,2,4,2,0,0,0,5,5,4,4,4,3,3,3,3,3,3,2,3,3,3,3,3,2,2,4,4,3,3,2,0,1,0,1,0,1,0,1,1,3,2,2,2,3,2,3,2,3,1,5,2,5,3,4,1,4,5,4,2,5,1,4,6,1,5,22,10,20,43,21,1,0
1476709329,67,6,1, ,0,1,0,0,2,1,0,0,6,1,22,0,2,0,2,1,0,0,2,1,7,0,1,0,5,4,2,1,4,5,1,1,1,1,1,1,4,1,1,1,5,3,5,4,5,5,4,5,5,3,5,5,5,4,3,4,4,3,3,4,1,5,3,3,3,0,0,0,9,9,9,9,10,2,4,2,1,1,1,1,4,4,3,4,4,1,1,3,3,4,4,2,0,1,0,1,0,1,0,1,1,1,3,1,2,1,1,6,1,2,2,1,3,4,4,4,1,4,1,4,4,4,2,4,5,5,5,46,8,21,39,11,0,0
1476709830,37,3,2, ,1,4,0,0,4,1,0,0,8,1,19,0,1,1,1,0,1,1,1,1,1,1,1,0,3,4,2,1,4,4,3,2,2,2,2,4,3,2,4,3,5,5,4,4,4,4,4,3,3,3,3,3,3,1,3,5,4,2,4,3,1,2,2,2,2,0,0,0,11,11,9,1,9,1,4,1,3,1,1,1,2,2,2,2,2,2,1,3,3,2,3,2,0,1,0,0,1,0,0,0,1,1,4,2,4,4,1,5,1,2,1,4,2,7,4,4,2,4,3,4,2,5,3,4,5,1,5,41,12,18,34,20,1,0
1476709982,48,4,2, ,1,1,0,0,4,1,0,0,2,0,24,1,1,1,1,0,1,1,1,1,1,1,1,0,2,3,5,5,5,5,2,2,1,1,2,2,2,1,2,6,5,5,5,4,5,4,3,5,4,3,2,4,4,3,3,4,4,1,5,1,1,1,5,1,5,0,1,0,11,9,9,9,9,3,4,3,3,2,2,4,4,3,3,4,3,1,1,4,4,3,3,2,0,1,0,1,0,1,0,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,5,5,3,5,1,4,1,5,1,4,5,6,5,47,5,25,38,13,1,0
1476711093,44,3,1, ,0,1,1,1,1,5,1,3,6,1,20,1,2,0,5,3,0,0,1,1,2,1,2,1,2,5,5,5,5,5,3,3,1,3,1,3,3,1,4,6,3,5,5,5,5,5,5,5,5,5,3,4,4,5,3,5,5,3,5,1,2,1,4,1,5,0,0,0,11,10,8,6,6,4,2,1,4,4,1,1,4,4,4,4,4,3,2,4,4,4,3,2,0,1,0,0,1,0,0,0,5,1,1,1,3,6,6,4,1,2,1,7,2,7,4,3,5,1,5,4,4,5,2,4,5,1,1,41,11,27,45,18,0,0
1476712446,56,5,2, ,1,1,0,0,3,1,0,0,5,1,28,0,4,0,3,2,0,0,1,1,1,1,1,0,4,1,5,5,1,4,1,1,1,1,1,1,3,1,10,10,2,3,4,5,3,4,5,4,4,4,2,2,2,2,2,3,3,1,5,1,3,1,4,1,5,0,0,0,11,8,3,5,2,3,4,4,4,4,1,3,3,3,3,3,3,3,3,3,3,2,4,2,0,1,0,0,1,0,0,0,1,4,1,1,1,1,1,1,1,2,2,2,6,7,1,2,5,2,2,5,4,5,1,5,1,1,1,29,8,20,36,10,1,0
1476712580,65,6,2, ,1,1,0,0,3,1,0,0,5,1,21,1,2,0,1,0,1,0,2,1,7,0,1,0,4,3,2,2,1,4,2,2,1,2,1,1,3,1,5,6,4,4,4,4,4,4,4,4,4,4,3,3,4,3,2,3,4,5,3,5,1,5,3,5,3,0,0,0,8,9,2,2,3,3,3,3,2,1,1,1,3,2,3,3,3,2,1,4,4,4,2,2,0,1,0,1,0,1,0,1,1,1,1,1,1,5,1,4,1,2,3,3,4,2,4,5,4,3,2,4,3,5,4,5,5,1,5,24,5,16,36,13,1,0
1476712816,32,2,1, ,0,1,0,0,3,1,0,0,4,1,18,0,2,0,3,2,0,0,4,2,7,0,2,1,3,2,2,1,3,4,3,2,2,3,1,1,3,2,5,6,4,4,3,3,3,3,3,3,2,2,2,2,3,2,2,3,5,3,1,5,2,5,3,2,3,0,0,0,9,8,6,5,3,3,3,3,4,1,2,1,3,2,3,3,3,2,1,4,4,2,2,2,0,1,0,0,1,0,0,0,3,3,1,1,2,4,3,3,3,4,2,3,3,3,3,4,1,2,4,3,4,5,2,3,1,7,5,31,10,15,26,17,0,0
1476712820,73,6,2, ,1,1,0,0,3,1,0,0,4,1,22,0,3,0,1,0,1,0,1,1,1,1,1,0,2,5,4,3,4,4,2,2,1,1,1,1,2,1,9,9,4,5,5,5,5,5,5,5,5,5,4,4,4,4,3,4,5,1,4,2,1,2,2,3,3,0,1,0,10,9,9,6,7,3,3,1,4,4,1,3,4,3,3,3,3,3,2,4,4,4,4,2,0,1,0,0,1,0,0,0,1,1,1,1,3,5,2,6,2,2,3,3,3,3,5,5,5,2,1,4,4,2,4,5,5,5,1,41,7,22,45,11,1,0
1476712856,25,2,1, ,0,4,0,0,3,1,0,0,4,1,19,0,5,0,1,0,1,0,2,2,1,1,1,0,4,5,3,1,5,5,1,1,1,1,1,1,2,1,9,10,3,4,4,5,4,4,4,4,4,4,4,4,4,2,3,4,4,2,4,3,3,2,4,3,3,0,0,0,8,9,8,8,7,3,4,3,4,3,3,3,4,4,3,4,4,3,4,4,4,4,4,2,0,1,0,0,1,0,0,0,5,4,4,4,2,5,5,4,4,3,3,4,5,4,2,4,2,4,4,5,2,5,2,5,5,5,5,40,19,23,37,9,0,0
1476714128,30,2,1, ,0,2,0,0,4,1,0,0,4,1,18,0,2,0,3,2,0,0,3,1,1,1,1,0,3,4,4,2,2,4,3,2,2,4,2,3,4,3,8,2,4,4,3,4,2,3,2,1,2,2,3,3,2,2,1,4,2,4,3,4,3,3,3,3,3,0,0,0,6,8,9,8,8,3,3,3,2,1,1,2,2,3,2,3,3,2,1,2,2,1,3,1,0,1,0,0,1,0,0,0,3,4,4,5,4,6,6,5,6,2,2,6,3,6,3,4,4,5,5,4,4,4,4,3,5,5,5,39,20,19,23,23,0,0
1476717028,73,6,1, ,0,1,0,0,3,1,0,0,3,0,22,0,2,0,1,0,1,0,6,1,1,1,1,0,3,4,3,2,2,4,4,2,2,3,2,3,3,3,7,6,4,3,3,3,4,4,4,4,4,4,2,3,3,3,3,3,4,3,4,3,3,2,4,4,3,0,0,0,9,7,9,7,7,1,3,2,3,2,2,2,3,3,3,3,3,3,2,3,3,3,2,1,0,1,0,0,1,0,0,0,2,3,3,3,3,4,4,3,4,3,4,4,5,3,4,4,3,4,4,4,4,4,4,4,5,5,5,39,14,18,33,22,0,0
1476718650,70,6,1, ,0,2,0,0,4,1,0,0,4,1,22,0,3,0,1,0,1,0,4,1,1,1,1,0,2,3,2,1,2,4,3,1,2,2,1,2,3,2,7,8,4,4,4,4,4,3,3,4,3,3,4,4,4,4,3,4,4,3,3,3,1,3,3,4,3,0,0,0,9,8,8,8,8,3,4,3,3,3,1,1,4,3,3,4,4,3,3,4,4,3,3,2,0,1,0,0,1,0,0,0,1,3,3,3,2,5,4,3,3,2,3,4,4,6,4,4,2,4,2,4,3,4,2,4,1,1,7,41,12,14,32,16,0,0
1476719792,44,3,1, ,0,2,0,0,3,1,0,0,4,1,18,0,1,1,2,1,0,0,6,2,1,1,1,0,2,2,3,5,2,5,4,2,2,4,4,3,3,1,6,8,2,3,4,5,3,2,4,4,3,3,3,4,3,2,5,1,3,2,2,2,3,3,4,3,2,0,0,0,5,9,9,3,9,3,4,4,2,3,1,3,2,2,3,3,2,3,1,2,2,4,1,2,0,1,0,1,0,1,0,1,2,4,2,2,3,3,5,3,4,2,4,3,4,6,2,4,2,3,2,2,3,4,3,4,5,5,5,35,13,19,31,23,0,0
1476720508,49,4,2, ,1,2,0,0,4,1,0,0,3,0,18,0,2,0,2,1,0,0,2,3,1,1,1,0,3,4,3,1,4,5,4,2,3,3,2,3,4,3,1,1,5,3,3,3,5,4,3,4,4,3,3,3,3,2,1,2,2,2,3,3,2,3,3,3,3,0,1,0,11,11,10,10,11,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,0,1,0,0,1,0,0,0,4,3,3,2,3,7,4,7,4,4,4,7,5,4,4,5,4,1,5,2,3,3,5,5,5,6,6,53,15,20,32,24,1,0
1476720801,62,5,1, ,0,1,0,0,2,1,0,0,8,1,22,0,1,1,1,0,1,1,2,2,6,0,2,1,5,4,1,1,2,4,3,1,1,5,1,1,2,2,5,10,3,3,4,5,3,4,5,3,3,3,4,4,4,3,3,4,5,5,1,5,1,5,2,5,2,1,0,0,8,6,6,6,8,1,4,1,1,1,1,1,1,1,2,4,3,1,1,4,4,4,2,2,0,1,0,0,1,0,0,0,3,3,4,3,4,7,6,6,6,7,7,6,7,7,5,4,1,1,3,3,1,5,5,5,5,1,1,34,17,17,33,16,0,0
1476721296,73,6,1, ,0,1,0,0,2,1,0,0,4,1,22,0,2,0,1,0,1,0,6,2,6,0,1,0,4,2,1,1,4,4,2,2,1,2,1,1,3,1,8,8,4,4,4,4,4,4,3,4,4,3,4,4,4,3,3,4,4,-99,3,5,1,5,1,5,4,0,0,0,4,8,5,2,3,4,4,3,3,1,2,3,4,2,4,4,4,3,1,4,4,4,3,2,0,1,0,0,1,0,0,0,1,1,1,1,5,2,4,1,1,1,2,5,3,5,2,5,1,5,5,5,2,5,2,4,5,5,1,22,9,16,34,13,0,0
1476722475,41,3,2, ,1,1,0,0,2,1,0,0,6,1,18,0,2,0,3,2,0,0,3,2,1,1,1,0,4,2,2,2,4,4,4,2,2,4,2,2,4,2,4,5,4,3,4,4,3,4,3,4,4,4,3,3,3,3,3,3,4,3,3,3,2,3,4,3,2,0,0,0,8,7,6,6,8,3,4,4,4,4,1,2,3,3,3,4,4,4,4,1,2,3,3,2,0,2,0,1,0,1,0,1,2,4,2,2,2,3,5,3,3,5,2,6,2,5,2,4,2,4,2,5,4,4,4,4,5,5,6,35,12,18,33,22,1,0
1476722953,49,4,1, ,0,3,0,0,4,1,0,0,3,0,24,1,4,0,3,2,0,0,1,1,1,1,1,0,5,4,3,1,4,5,3,1,1,1,1,1,4,1,5,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,3,4,3,1,1,5,2,3,0,1,0,8,8,6,6,1,1,4,3,2,2,1,2,4,1,3,4,4,2,1,4,4,4,1,2,0,4,1,0,1,0,0,0,1,1,1,1,1,3,2,1,1,1,2,1,2,1,5,5,2,5,2,5,2,4,4,4,5,1,6,29,5,22,45,13,0,0
1476722954,68,6,2, ,1,2,0,0,2,1,0,0,4,1,22,0,1,1,1,0,1,1,4,1,1,1,1,0,5,5,4,3,4,5,3,2,2,3,2,2,3,3,3,3,4,3,3,3,4,4,4,4,4,4,3,3,2,2,2,2,3,3,4,2,3,1,2,1,5,1,1,0,6,8,5,6,8,3,3,3,1,1,2,2,3,4,1,3,3,1,1,4,4,4,4,2,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,4,1,4,4,4,2,5,1,4,5,5,5,33,5,26,33,20,1,0
1476723596,46,4,2, ,1,1,1,1,1,5,1,3,3,0,27,0,5,0,3,2,0,0,2,1,2,1,4,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,3,4,3,3,3,3,3,4,4,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,0,0,0,6,6,6,6,6,3,4,3,4,4,3,3,3,4,3,4,3,4,4,4,4,3,3,1,0,1,0,0,1,0,0,0,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,5,5,5,30,15,18,30,24,1,0
1476724589,60,5,1, ,0,3,1,0,4,1,0,0,6,1,24,1,1,1,1,0,1,1,1,3,1,1,1,0,2,1,1,1,1,1,2,2,2,1,1,4,4,1,5,8,4,2,4,4,2,2,2,2,2,2,2,1,1,2,1,2,4,2,2,4,1,3,2,2,3,0,1,0,6,10,7,2,7,2,3,1,2,2,2,2,3,4,2,4,4,2,2,3,3,3,4,2,0,1,0,0,1,0,0,0,4,4,2,1,4,1,1,5,1,2,2,5,3,5,5,4,4,1,4,1,1,4,5,5,5,5,5,32,15,7,22,17,0,0
1476724823,67,6,1, ,0,2,0,0,4,1,0,0,4,1,22,0,3,0,2,1,0,0,5,1,7,0,1,0,3,3,1,1,1,3,3,2,1,3,2,1,3,1,10,8,4,3,3,3,4,3,3,4,4,3,3,3,4,4,2,5,5,5,3,5,1,5,2,5,3,0,1,0,6,8,4,6,1,1,4,4,4,1,1,1,3,2,4,4,4,2,1,4,4,4,3,2,0,1,0,0,1,0,0,0,3,1,1,1,1,4,1,1,1,2,2,4,2,5,1,5,4,4,3,5,1,2,4,4,5,1,1,25,7,12,30,16,0,0
1476725077,30,2,2, ,1,1,0,0,3,1,0,0,8,1,18,0,2,0,1,0,1,0,1,2,7,0,1,0,3,3,1,1,2,4,3,1,1,3,1,1,2,1,5,5,4,4,5,5,5,5,5,5,5,5,1,1,2,2,2,4,4,2,1,3,1,5,1,1,1,0,1,0,11,11,9,9,9,1,2,3,4,4,1,1,3,3,1,2,2,3,1,3,3,2,3,3,0,1,0,0,1,0,0,0,3,4,3,1,2,2,1,1,1,2,1,4,4,4,2,4,4,4,2,4,2,5,5,3,5,1,6,49,13,14,44,13,1,0
1476725695,45,4,2, ,1,1,0,0,2,1,0,0,4,1,19,0,2,0,1,0,1,0,2,1,1,1,1,0,3,3,1,1,3,4,2,1,1,1,1,2,3,1,6,8,5,4,4,5,4,4,4,4,4,4,3,2,3,3,2,4,3,3,3,3,1,3,2,4,1,0,1,0,9,11,6,9,6,2,4,3,4,1,4,4,4,2,2,3,2,3,1,4,4,4,1,2,0,4,1,0,1,0,0,0,4,4,2,1,1,4,4,4,3,2,3,5,5,2,2,5,3,4,4,4,4,4,2,5,5,5,5,41,12,15,37,12,1,0
1476726812,66,6,2, ,1,1,0,0,4,1,0,0,5,1,19,0,2,0,1,0,1,0,2,1,1,1,1,0,3,5,3,3,1,5,1,1,1,1,1,1,5,5,5,5,2,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,1,3,5,1,1,3,5,3,0,0,0,11,6,6,6,1,4,4,4,3,3,1,1,1,1,4,4,4,2,2,4,4,2,2,2,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,5,5,2,2,5,1,5,3,1,5,1,5,30,5,20,43,16,1,0
1476727150,43,3,2, ,1,1,1,1,3,6,1,1,6,1,21,1,2,0,4,3,0,0,2,1,1,1,2,1,2,4,5,3,3,4,4,2,2,4,2,4,4,1,4,4,5,4,5,4,4,4,4,4,4,4,2,3,3,3,1,2,2,3,3,3,3,5,3,3,3,0,1,0,7,7,8,5,8,2,4,2,4,3,3,3,3,4,3,4,3,3,3,3,3,4,3,2,0,1,0,1,0,1,0,1,3,4,5,5,4,5,4,5,4,3,3,5,4,5,4,4,3,3,3,3,3,4,4,4,1,1,1,35,21,21,37,23,1,0
1476728101,45,4,1, ,0,2,0,0,2,1,0,0,4,1,18,0,2,0,3,2,0,0,4,1,1,1,1,0,3,4,2,1,3,4,3,2,2,2,1,1,3,1,8,8,4,4,5,4,5,5,5,5,5,5,4,4,5,5,3,4,5,2,3,3,1,3,3,3,3,0,1,0,8,8,5,3,5,2,4,3,1,1,1,1,4,2,3,3,3,2,1,4,4,4,3,2,0,1,0,2,0,0,1,1,1,1,1,1,1,4,2,3,2,2,2,2,2,2,3,5,3,5,3,5,1,5,1,3,1,1,1,29,5,17,43,15,0,0
1476728169,60,5,2, ,1,1,0,0,2,1,0,0,3,0,18,0,3,0,1,0,1,0,2,1,1,1,1,0,4,3,4,2,2,4,2,3,3,3,2,3,3,2,5,5,4,4,4,4,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,0,1,0,6,6,6,6,6,3,4,3,4,1,3,4,3,3,3,4,2,2,1,2,3,2,3,2,0,1,0,0,1,0,0,0,3,3,3,2,3,4,4,4,4,3,3,4,4,4,4,5,2,4,4,4,2,5,2,3,5,5,5,30,14,19,24,21,1,0
1476728195,60,5,2, ,1,4,1,0,4,1,0,0,1,0,20,1,3,0,3,2,0,0,1,1,1,1,1,0,5,2,5,1,4,5,2,2,2,3,2,2,3,2,2,1,4,5,4,3,4,4,2,5,4,3,1,1,1,1,1,2,4,-99,5,2,3,1,5,2,3,1,1,0,3,11,9,7,5,2,2,1,2,3,1,3,2,3,2,2,2,1,1,4,4,2,3,2,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,3,3,4,6,4,2,2,2,4,2,4,2,4,2,3,5,7,5,35,5,22,34,18,1,0
1476728239,56,5,2, ,1,1,0,0,4,1,0,0,2,0,18,0,2,0,3,2,0,0,6,1,1,1,1,0,5,4,3,1,2,3,2,2,2,3,2,3,4,2,6,4,4,3,4,3,4,4,3,4,4,3,4,4,3,3,3,3,4,3,5,3,1,2,4,4,3,0,0,0,8,6,4,6,3,3,4,2,1,1,1,4,4,3,4,4,3,2,1,4,4,4,3,2,0,1,0,1,0,1,0,1,2,1,4,2,1,1,1,4,1,2,2,4,3,1,3,5,1,4,4,5,2,5,1,3,5,5,5,27,10,18,32,20,1,0
1476729343,26,2,2, ,1,1,0,0,1,1,0,0,4,1,18,0,2,0,1,0,1,0,3,1,1,1,1,0,2,4,4,2,2,4,4,2,2,4,2,4,4,2,5,5,2,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,4,2,2,2,4,4,4,4,0,0,0,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,0,1,0,2,0,0,1,1,4,4,4,4,4,5,6,6,6,3,3,5,3,6,4,4,4,4,4,4,4,4,4,4,5,1,1,23,20,18,36,24,1,0
1476729523,70,6,1, ,0,1,0,0,4,1,0,0,3,0,22,0,1,1,1,0,1,1,4,2,1,1,1,0,2,3,5,1,1,4,3,2,2,3,1,1,3,1,6,1,5,4,4,3,4,4,3,4,4,3,2,3,4,4,2,4,4,3,3,2,1,2,3,3,3,0,0,0,10,10,7,11,10,4,4,4,4,1,1,1,4,1,4,4,4,4,1,3,3,4,3,2,0,1,0,0,1,0,0,0,5,4,3,3,5,7,4,7,4,3,2,4,3,6,5,5,4,1,2,4,2,3,5,5,5,5,5,48,20,16,33,16,0,0
1476730129,65,6,2, ,1,2,0,0,3,1,0,0,3,0,22,0,3,0,1,0,1,0,1,4,1,1,1,0,4,3,4,3,4,3,2,2,3,4,2,1,4,2,3,3,5,4,4,3,5,4,3,5,4,3,3,2,4,4,3,4,4,2,4,3,3,2,4,3,5,0,0,0,11,11,3,2,2,2,3,3,3,2,1,1,4,2,2,3,3,3,1,4,4,4,3,2,0,1,0,2,0,0,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,6,5,4,1,2,4,2,1,4,3,1,5,5,1,29,6,21,35,20,1,0
